food_code,name,group,protein,fat,carbs,energy,fibre
173933,"Apple juice, canned or bottled, unsweetened, without added ascorbic acid",9,0.1,0.13,11.3,46.0,0.2
173934,"Apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid",9,0.51,0.37,41.0,166.0,0.4
173935,"Apple juice, frozen concentrate, unsweetened, diluted with 3 volume water without added ascorbic acid",9,0.14,0.1,11.54,47.0,0.1
173936,"Apricots, canned, water pack, without skin, solids and liquids",9,0.69,0.03,5.48,22.0,1.1
173937,"Apricots, canned, juice pack, with skin, solids and liquids",9,0.63,0.04,12.34,48.0,1.6
173938,"Apricots, canned, extra light syrup pack, with skin, solids and liquids (Includes foods for USDA's Food Distribution Program)",9,0.6,0.1,12.5,49.0,1.6
173939,"Apricots, canned, light syrup pack, with skin, solids and liquids",9,0.53,0.05,16.49,63.0,1.6
173940,"Apricots, dehydrated (low-moisture), sulfured, stewed",9,1.93,0.24,32.62,126.0,
173941,"Apricots, dried, sulfured, uncooked",9,3.39,0.51,62.64,241.0,7.3
173942,"Apricots, dried, sulfured, stewed, without added sugar",9,1.2,0.18,22.15,85.0,2.6
173943,"Apricots, dried, sulfured, stewed, with added sugar",9,1.17,0.15,29.26,113.0,4.1
173944,"Bananas, raw",9,1.09,0.33,22.84,89.0,2.6
173945,"Bananas, dehydrated, or banana powder",9,3.89,1.81,88.28,346.0,9.9
173946,"Blackberries, raw",9,1.39,0.49,9.61,43.0,5.3
173947,"Blackberry juice, canned",9,0.3,0.6,7.8,38.0,0.1
173948,"Blueberries, canned, heavy syrup, solids and liquids",9,0.65,0.33,22.06,88.0,1.6
173949,"Blueberries, wild, frozen (Includes foods for USDA's Food Distribution Program)",9,0.0,0.16,13.85,57.0,4.4
173950,"Blueberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)",9,0.42,0.64,12.17,51.0,2.7
173951,"Blueberries, frozen, sweetened",9,0.4,0.13,21.95,85.0,2.2
173952,"Carissa, (natal-plum), raw",9,0.5,1.3,13.63,62.0,
173953,"Cherimoya, raw",9,1.57,0.68,17.71,75.0,3.0
173954,"Cherries, sour, red, raw",9,1.0,0.3,12.18,50.0,1.6
173955,"Cherries, sour, red, canned, water pack, solids and liquids",9,0.77,0.1,8.94,36.0,1.1
173956,"Cherries, sour, red, canned, light syrup pack, solids and liquids",9,0.74,0.1,19.3,75.0,0.8
173957,"Cherries, sweet, canned, water pack, solids and liquids",9,0.77,0.13,11.76,46.0,1.5
173958,"Cherries, sweet, canned, juice pack, solids and liquids",9,0.91,0.02,13.81,54.0,1.5
173959,"Cherries, sweet, canned, light syrup pack, solids and liquids",9,0.61,0.15,17.29,67.0,1.5
173960,"Cherries, sweet, canned, pitted, heavy syrup pack, solids and liquids",9,0.6,0.15,21.27,83.0,1.4
173961,"Cranberry sauce, canned, sweetened",9,0.9,0.15,40.4,159.0,1.1
173962,"Cranberry-orange relish, canned",9,0.3,0.1,46.2,178.0,0.0
173963,"Currants, european black, raw",9,1.4,0.41,15.38,63.0,
173964,"Currants, red and white, raw",9,1.4,0.2,13.8,56.0,4.3
173965,"Beef, Australian, imported, grass-fed, loin, tenderloin steak/roast, boneless, separable lean only, raw",13,20.85,6.11,0.0,138.0,0.0
173966,"Beef, Australian, imported, Wagyu, loin, tenderloin steak/roast, boneless, separable lean only, Aust. marble score 4/5, raw",13,20.19,12.3,0.0,191.0,0.0
173967,"Beef, Australian, imported, Wagyu, external fat, Aust. marble score 9, raw",13,5.54,68.07,0.97,639.0,0.0
173968,"Beef, Australian, imported, Wagyu, seam fat, Aust. marble score 9, raw",13,5.16,67.33,0.0,627.0,0.0
173969,"Beef, Australian, imported, grass-fed, loin, tenderloin steak/roast, boneless, separable lean and fat, raw",13,20.53,7.63,0.01,151.0,0.0
173970,"Beef, Australian, imported, grass-fed, loin, top loin steak/roast, boneless, separable lean only, raw",13,21.79,4.87,0.0,131.0,0.0
173971,"Beef, Australian, imported, grass-fed, round, bottom round steak/roast, boneless, separable lean only, raw",13,21.4,4.93,0.0,130.0,0.0
173972,"Beef, Australian, imported, grass-fed, round, top round cap-off steak/roast, boneless, separable lean only, raw",13,22.41,4.43,0.0,129.0,0.0
173973,"Beef, Australian, imported, Wagyu, loin, tenderloin steak/roast, boneless, separable lean only, Aust. marble score 9, raw",13,18.87,17.73,0.57,237.0,0.0
173974,"Beef, Australian, imported, Wagyu, loin, top loin steak/roast, boneless, separable lean only, Aust. marble score 4/5, raw",13,20.15,15.69,0.2,223.0,0.0
173975,"Beef, Australian, imported, grass-fed, rib, ribeye steak/roast lip-on, boneless, separable lean and fat, raw",13,19.8,15.21,0.11,217.0,0.0
173976,"Beef, Australian, imported, grass-fed, round, bottom round steak/roast, boneless, separable lean and fat, raw",13,21.13,6.16,0.01,140.0,0.0
173977,"Beef, Australian, imported, grass-fed, round, top round cap-off steak/roast, boneless, separable lean and fat, raw",13,22.24,4.4,0.0,129.0,0.0
173978,"Beef, Australian, imported, Wagyu, loin, top loin steak/roast, boneless, separable lean and fat, Aust. marble score 4/5, raw",13,17.67,24.2,0.12,289.0,0.0
173979,"Beef, Australian, imported, Wagyu, loin, top loin steak/roast, separable lean and fat, Aust. marble score 9, raw",13,14.58,36.98,0.14,392.0,0.0
173980,"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",13,23.49,3.66,0.0,127.0,0.0
173981,"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",13,23.49,2.85,0.0,120.0,0.0
173982,"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",13,23.45,3.5,0.0,125.0,0.0
173983,"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",13,23.46,3.81,0.0,128.0,0.0
173984,"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",13,23.26,3.48,0.0,124.0,0.0
173985,"Beef, round, eye of round steak, boneless separable lean and fat, trimmed to 0"" fat, choice, raw",13,23.24,3.83,0.0,127.0,0.0
173986,"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",13,23.3,2.95,0.0,120.0,0.0
173987,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",13,21.67,6.93,0.0,149.0,0.0
173988,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",13,21.72,6.67,0.0,147.0,0.0
173989,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",13,21.57,7.1,0.0,150.0,0.0
173990,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",13,21.95,6.02,0.0,142.0,0.0
173991,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",13,27.31,8.14,0.0,183.0,0.0
173992,"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",13,30.97,3.72,0.0,157.0,0.0
173993,"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,29.66,4.47,0.0,159.0,0.0
173994,"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,29.79,4.83,0.0,163.0,0.0
173995,"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,29.47,3.98,0.0,154.0,0.0
173996,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, choice, raw",13,23.59,3.26,0.0,124.0,0.0
173997,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",13,23.59,2.45,0.0,116.0,0.0
173998,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",13,23.37,3.04,0.0,121.0,0.0
173999,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, choice, raw",13,23.35,3.38,0.0,124.0,0.0
174000,"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, choice, raw",13,21.78,6.16,0.0,143.0,0.0
174001,"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",13,22.16,5.1,0.0,135.0,0.0
174002,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, all grades, raw",13,23.07,5.67,0.0,143.0,0.0
174003,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, choice, raw",13,22.93,6.34,0.0,149.0,0.0
174004,"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",13,27.51,7.49,0.0,177.0,0.0
174005,"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",13,27.48,8.13,0.0,183.0,0.0
174006,"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",13,27.55,6.54,0.0,169.0,0.0
174007,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",13,30.09,3.77,0.0,162.0,0.0
174008,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",13,29.52,3.43,0.0,149.0,0.0
174009,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, select, raw",13,23.3,4.66,0.0,135.0,0.0
174010,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",13,22.93,6.34,0.0,149.0,0.0
174011,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, raw",13,23.07,5.67,0.0,143.0,0.0
174012,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, choice, raw",13,22.01,6.05,0.0,142.0,0.0
174013,"Beef composite, separable lean only, trimmed to 1/8"" fat, choice, cooked",13,28.73,9.16,0.0,203.0,0.0
174014,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, choice, raw",13,21.34,10.08,0.0,176.0,0.0
174015,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, choice, raw",13,21.55,7.24,0.0,151.0,0.0
174016,"Beef, chuck, mock tender steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",13,25.9,5.42,0.0,159.0,0.0
174017,"Beef, chuck, top blade, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",13,26.13,10.16,0.0,203.0,0.0
174018,"Beef, chuck, clod roast, separable lean only, trimmed to 1/4"" fat, all grades, raw",13,19.63,5.02,0.0,129.0,0.0
174019,"Beef, chuck, clod roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",13,26.82,6.34,0.0,172.0,0.0
174020,"Beef, chuck, mock tender steak, separable lean and fat, trimmed to 0"" fat, USDA select, cooked, broiled",13,26.08,5.24,0.0,159.0,0.0
174021,"Beef, chuck, top blade, separable lean and fat, trimmed to 0"" fat, choice, cooked, broiled",13,25.77,12.93,0.0,227.0,0.0
174022,"Beef, chuck, top blade, separable lean and fat, trimmed to 0"" fat, select, cooked, broiled",13,25.67,9.99,0.0,200.0,0.0
174023,"Beef, chuck, clod roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",13,24.61,12.26,0.0,216.0,0.0
174024,"Beef, loin, bottom sirloin butt, tri-tip steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",13,29.97,15.18,0.0,265.0,0.0
174025,"Beef, chuck, mock tender steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",13,25.87,5.52,0.0,160.0,0.0
174026,"Beef, chuck, top blade, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",13,25.73,11.73,0.0,216.0,0.0
174027,"Beef, chuck, clod roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",13,25.7,10.84,0.0,207.0,0.0
174028,"Beef, ground, 95% lean meat / 5% fat, crumbles, cooked, pan-browned",13,29.17,7.58,0.0,193.0,0.0
174029,"Beef, ground, 95% lean meat / 5% fat, loaf, cooked, baked",13,27.31,6.37,0.0,174.0,0.0
174030,"Beef, ground, 90% lean meat / 10% fat, raw",13,20.0,10.0,0.0,176.0,0.0
174031,"Beef, ground, 90% lean meat / 10% fat, patty, cooked, broiled",13,26.11,11.75,0.0,217.0,0.0
174032,"Beef, ground, 85% lean meat / 15% fat, patty, cooked, broiled",13,25.93,15.41,0.0,250.0,0.0
174033,"Beef, ground, 85% lean meat / 15% fat, patty, cooked, pan-broiled",13,24.62,14.02,0.0,232.0,0.0
174034,"Beef, ground, 85% lean meat / 15% fat, crumbles, cooked, pan-browned",13,27.73,15.3,0.0,256.0,0.0
174035,"Beef, ground, 85% lean meat / 15% fat, loaf, cooked, baked",13,25.93,14.36,0.0,240.0,0.0
174036,"Beef, ground, 80% lean meat / 20% fat, raw",13,17.17,20.0,0.0,254.0,0.0
174037,"Beef, ground, 75% lean meat / 25% fat, raw",13,15.76,25.0,0.0,293.0,0.0
174038,"Beef, ground, 75% lean meat / 25% fat, patty, cooked, broiled",13,25.56,18.87,0.0,279.0,0.0
174039,"Beef, ground, 75% lean meat / 25% fat, patty, cooked, pan-broiled",13,23.45,16.44,0.0,248.0,0.0
174040,"Beef, ground, 75% lean meat / 25% fat, crumbles, cooked, pan-browned",13,26.28,18.21,0.0,277.0,0.0
174041,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, select, raw",13,23.07,3.88,0.0,133.0,0.0
174042,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",13,30.87,6.22,0.0,188.0,0.0
174043,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",13,29.07,7.76,0.0,194.0,0.0
174044,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",13,29.34,4.96,0.0,170.0,0.0
174045,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, braised",13,34.46,6.43,0.0,205.0,0.0
174046,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",13,22.19,4.31,0.0,128.0,0.0
174047,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised",13,33.15,6.0,0.0,196.0,0.0
174048,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, all grades, raw",13,21.57,3.84,0.0,127.0,0.0
174049,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",13,22.6,3.0,0.0,124.0,0.0
174050,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised",13,34.66,7.36,0.0,214.0,0.0
174051,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",13,22.11,4.19,0.0,132.0,0.0
174052,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked",13,28.0,5.72,0.0,163.0,0.0
174053,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised",13,34.34,7.73,0.0,216.0,0.0
174054,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",13,29.42,5.84,0.0,178.0,0.0
174055,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, raw",13,22.09,4.08,0.0,131.0,0.0
174056,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, choice, raw",13,21.96,5.05,0.0,139.0,0.0
174057,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, choice, raw",13,21.69,4.06,0.0,129.0,0.0
174058,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, choice, raw",13,22.22,4.96,0.0,140.0,0.0
174059,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",13,27.56,6.77,0.0,179.0,0.0
174060,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",13,29.87,5.3,0.0,175.0,0.0
174061,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled",13,32.04,6.25,0.0,193.0,0.0
174062,"Soup, clam chowder, new england, canned, ready-to-serve",6,2.61,3.94,8.28,79.0,1.0
174063,"Soup, clam chowder, new england, reduced sodium, canned, ready-to-serve",6,2.33,4.23,5.68,70.0,0.8
174064,"Soup, chicken noodle, reduced sodium, canned, ready-to-serve",6,3.29,1.34,3.84,41.0,0.8
174065,"Soup, beef and vegetables, reduced sodium, canned, ready-to-serve",6,3.26,0.95,4.99,42.0,0.8
174066,"Sauce, sweet and sour, ready-to-serve",6,0.27,0.02,38.22,154.0,0.1
174067,"Sauce, cocktail, ready-to-serve",6,1.36,1.05,28.22,128.0,1.8
174068,"Dip, salsa con queso, cheese and salsa- medium",6,3.14,9.51,11.14,143.0,0.7
174069,"Dip, TOSTITOS, salsa con queso, medium",6,2.92,8.26,11.72,133.0,0.6
174070,"Sauce, peanut, made from peanut butter, water, soy sauce",6,6.31,16.02,22.02,257.0,1.8
174071,"Soup, chunky vegetable, reduced sodium, canned, ready-to-serve",6,1.16,0.51,10.28,50.0,1.1
174072,"Gravy, HEINZ Home Style, classic chicken",6,0.67,2.57,5.01,46.0,
174073,"Soup, beef barley, ready to serve",6,2.81,0.96,7.94,52.0,0.9
174074,"Sauce, enchilada, red, mild, ready to serve",6,0.62,0.91,4.87,30.0,0.5
174075,"Bread, chapati or roti, whole wheat, commercially prepared, frozen",18,7.85,9.2,46.13,299.0,9.7
174076,"Bread, paratha, whole wheat, commercially prepared, frozen",18,6.36,13.2,45.35,326.0,9.6
174077,"Bread, naan, whole wheat, commercially prepared, refrigerated",18,10.2,6.7,46.21,286.0,4.8
174078,"Bread, roll, Mexican, bollilo",18,10.65,5.8,55.77,318.0,2.2
174079,"Cookie, butter or sugar, with chocolate icing or filling",18,4.1,23.5,68.83,503.0,1.9
174080,"Cookie, chocolate, with icing or coating",18,4.5,24.2,67.87,507.0,2.3
174081,"Tortillas, ready-to-bake or -fry, whole wheat",18,9.76,9.76,45.89,310.0,9.8
174082,"Cake, snack cakes, creme-filled, chocolate with frosting, low-fat, with added fiber",18,3.71,13.0,69.37,409.0,14.9
174083,"Cookies, graham crackers, plain or honey, lowfat",18,5.71,5.71,77.96,386.0,5.7
174084,"Crackers, cheese, whole grain",18,9.62,16.03,57.29,412.0,6.4
174085,"Waffles, whole wheat, lowfat, frozen, ready-to-heat",18,7.14,3.57,49.16,257.0,4.3
174086,"Pancakes, plain, reduced fat",18,5.71,1.9,57.32,269.0,1.0
174087,"Cookies, shortbread, reduced fat",18,5.37,14.0,75.99,451.0,1.3
174088,"Cookies, sugar wafer, chocolate-covered",18,3.45,27.59,65.99,526.0,3.4
174089,"Rolls, hamburger or hot dog, wheat/cracked wheat",18,11.69,3.61,47.31,269.0,4.2
174090,"Rolls, hamburger or hot dog, whole wheat",18,12.38,4.38,44.93,269.0,6.1
174091,"Bread, french or vienna, whole wheat",18,8.33,1.04,49.1,239.0,4.2
174092,"Bagels, whole grain white",18,9.3,0.0,54.52,255.0,4.7
174093,"English muffins, whole grain white",18,7.02,1.75,50.17,245.0,3.5
174094,"Rolls, hamburger, whole grain white, calcium-fortified",18,9.3,3.49,46.5,255.0,2.3
174095,"Cookies, chocolate chip sandwich, with creme filling",18,2.94,17.65,63.52,425.0,0.0
174096,"Cookies, chocolate, made with rice cereal",18,3.23,19.35,63.26,440.0,1.6
174097,"Cookies, marshmallow, with rice cereal and chocolate chips",18,4.55,18.18,63.26,435.0,0.0
174098,"Crackers, flavored, fish-shaped",18,10.16,17.71,65.67,463.0,3.1
174099,"Bread, gluten-free, white, made with potato extract, rice starch, and rice flour",18,3.13,10.7,52.83,320.0,3.5
174100,"Bread, gluten-free, white, made with rice flour, corn starch, and/or tapioca",18,4.31,5.24,45.78,248.0,4.3
174101,"Bread, gluten-free, white, made with tapioca starch and brown rice flour",18,5.4,8.02,51.15,298.0,5.5
174102,"Bread, gluten-free, whole grain, made with tapioca starch and brown rice flour",18,7.25,9.34,49.09,309.0,4.9
174103,"Crackers, gluten-free, multigrain and vegetable, made with corn starch and white rice flour",18,2.5,15.41,76.94,456.0,3.0
174104,"Crackers, gluten-free, multi-seeded and multigrain",18,11.25,15.84,66.3,453.0,10.2
174105,"Waffles, gluten-free, frozen, ready-to-heat",18,2.72,8.84,43.05,263.0,1.4
174106,"Pancakes, gluten-free, frozen, ready-to-heat",18,3.31,4.55,40.32,215.0,1.5
174107,"Rolls, dinner, sweet",18,10.04,7.37,53.58,321.0,3.1
174108,"Beverages,  Energy drink, Citrus",14,0.0,0.0,11.27,45.0,0.0
174109,"Alcoholic Beverage, wine, table, red, Mouvedre",14,0.07,0.0,2.64,88.0,
174110,"Alcoholic beverage, wine, table, white, Chardonnay",14,0.07,0.0,2.16,84.0,0.0
174111,"Beverages, Kiwi Strawberry Juice Drink",14,0.0,0.0,12.26,47.0,0.0
174112,"Beverages, Apple juice drink, light, fortified with vitamin C",14,0.0,0.1,5.1,22.0,0.0
174113,"Beverages, POWERADE, Zero, Mixed Berry",14,0.0,0.0,0.14,0.0,0.0
174114,"Beverages, Carob-flavor beverage mix, powder",14,1.8,0.2,93.3,372.0,8.0
174115,"Beverages, Carob-flavor beverage mix, powder, prepared with whole milk",14,3.16,3.11,8.68,75.0,0.4
174116,"Beverages, coconut milk, sweetened, fortified with calcium, vitamins A, B12, D2",14,0.21,2.08,2.92,31.0,0.0
174117,"Beverages, chocolate syrup",14,2.1,1.13,65.1,279.0,2.6
174118,"Beverages, chocolate syrup, prepared with whole milk",14,3.07,2.96,12.78,90.0,0.3
174119,"Beverages, coffee, ready to drink, iced, mocha, milk based",14,1.48,0.98,11.42,60.0,0.0
174120,"Beverages, tea, Oolong, brewed",14,0.0,0.0,0.15,1.0,0.0
174121,"Beverages, tea, green, ready-to-drink, citrus, diet, fortified with vitamin C",14,0.0,0.0,0.31,1.0,0.0
174122,"Beverages, Cocoa mix, powder",14,6.67,4.0,83.73,398.0,3.7
174123,"Beverages, Cocoa mix, powder, prepared with water",14,0.92,0.55,11.54,55.0,0.5
174124,"Beverages, Cocoa mix, NESTLE, Hot Cocoa Mix Rich Chocolate With Marshmallows",14,2.8,15.0,75.0,400.0,3.7
174125,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated",14,0.1,0.18,1.69,9.0,0.0
174126,"Beverages, coffee, instant, regular, half the caffeine",14,14.42,0.5,73.18,352.0,0.0
174127,"Beverages, coffee and cocoa, instant, decaffeinated, with whitener and low calorie sweetener",14,9.0,13.21,71.4,440.0,4.8
174128,"Beverages, tea, green, ready-to-drink, sweetened",14,0.0,0.22,6.2,27.0,0.0
174129,"Beverages, tea, ready-to-drink, lemon, diet",14,0.0,0.0,0.41,2.0,0.0
174130,"Beverages, coffee, instant, regular, prepared with water",14,0.1,0.0,0.34,2.0,0.0
174131,"Beverages, aloe vera juice drink, fortified with Vitamin C",14,0.0,0.0,3.75,15.0,0.0
174132,"Beverages, OCEAN SPRAY, Cran Grape",14,0.21,0.0,13.16,54.0,0.6
174133,"Beverages, coffee, instant, decaffeinated, powder",14,11.6,0.2,76.0,351.0,0.0
174134,"Beverages, coffee, instant, chicory",14,0.09,0.0,0.75,3.0,0.0
174135,"Beverages, coffee, instant, mocha, sweetened",14,5.29,15.87,74.04,460.0,1.9
174136,"Beverages, OCEAN SPRAY, Light Cranberry and Raspberry Flavored Juice",14,0.73,0.0,5.77,26.0,0.7
174137,"Beverages, OCEAN SPRAY, White Cranberry Strawberry Flavored Juice Drink",14,0.22,0.01,11.98,49.0,0.6
174138,"Beverages, coffee substitute, cereal grain beverage, powder",14,6.01,2.52,78.42,360.0,23.3
174139,"Beverages, coffee substitute, cereal grain beverage, prepared with water",14,0.1,0.04,1.3,6.0,0.4
174140,"Beverages, cranberry-apple juice drink, bottled",14,0.0,0.11,15.85,63.0,0.0
174141,"Alcoholic beverage, malt beer, hard lemonade",14,0.0,0.0,10.07,68.0,0.0
174142,"Beverages, cranberry-apricot juice drink, bottled",14,0.2,0.0,16.2,64.0,0.1
174143,"Beverages, tea, green, instant, decaffeinated, lemon, unsweetened, fortified with vitamin C",14,0.0,0.0,94.45,378.0,0.0
174144,"Beverages, tea, black, ready to drink",14,0.0,0.0,0.0,0.0,0.0
174145,"Alcoholic beverage, beer, light, higher alcohol",14,0.25,0.0,0.77,46.0,0.0
174146,"Beverages, AMBER, hard cider",14,0.0,0.0,5.92,56.0,0.0
174147,"Beverages, OCEAN SPRAY, Cran Cherry",14,0.19,0.0,12.76,46.0,0.6
174148,"Beverages, OCEAN SPRAY, Light Cranberry",14,0.22,0.01,4.72,19.0,0.7
174149,"Beverages, OCEAN SPRAY, White Cranberry Peach",14,0.13,0.01,11.88,45.0,0.6
174150,"Beverages, OCEAN SPRAY, Light Cranberry, Concord Grape",14,0.36,0.02,5.78,23.0,0.7
174151,"Beverages, Fruit punch drink, with added nutrients, canned",14,0.0,0.0,11.94,47.0,0.2
174152,"Beverages, Fruit punch drink, frozen concentrate",14,0.2,0.0,41.4,162.0,0.4
174153,"Beverages, Fruit punch drink, frozen concentrate, prepared with water",14,0.06,0.0,11.66,46.0,0.1
174154,"Beverages, coffee, instant, vanilla, sweetened, decaffeinated, with non dairy creamer",14,0.0,13.33,86.28,465.0,0.0
174155,"Beverages, tea, black, brewed, prepared with distilled water",14,0.0,0.0,0.3,1.0,0.0
174156,"Beverages, tea, herb, brewed, chamomile",14,0.0,0.0,0.2,1.0,0.0
174157,"Beverages, Wine, non-alcoholic",14,0.5,0.0,1.1,6.0,0.0
174158,"Water, bottled, generic",14,0.0,0.0,0.0,0.0,0.0
174159,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients",14,4.55,2.27,90.28,400.0,4.5
174160,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients, prepared with whole milk",14,3.27,3.17,11.87,89.0,0.4
174161,"Beverages, Water with added vitamins and minerals, bottles, sweetened, assorted fruit flavors",14,0.0,0.0,5.49,22.0,0.0
174162,"Beverages, V8 SPLASH Juice Drinks, Diet Berry Blend",14,0.0,0.0,1.23,4.0,
174163,"Beverages, V8 SPLASH Juice Drinks, Diet Fruit Medley",14,0.0,0.0,1.26,4.0,
174164,"Beverages, V8 SPLASH Juice Drinks, Diet Strawberry Kiwi",14,0.0,0.0,1.26,4.0,
174165,"Beverages, V8 SPLASH Juice Drinks, Mango Peach",14,0.0,0.0,8.23,33.0,
174166,"Beverages, V8 SPLASH Juice Drinks, Orange Pineapple",14,0.0,0.0,7.41,29.0,
174167,"Beverages, V8 SPLASH Juice Drinks, Orchard Blend",14,0.0,0.0,7.82,33.0,
174168,"Beverages, V8 SPLASH Juice Drinks, Strawberry Banana",14,0.0,0.0,7.41,29.0,
174169,"Beverages, V8 V-FUSION Juices, Tropical",14,0.41,0.0,11.38,49.0,0.0
174170,"Beverages, V8 V- FUSION Juices, Acai Berry",14,0.0,0.0,10.98,45.0,0.0
174171,"Beverages, Energy drink, AMP",14,0.25,0.08,12.08,46.0,0.0
174172,"Beverages, Energy drink, FULL THROTTLE",14,0.25,0.08,12.08,46.0,0.0
174173,"Beverages, Vegetable and fruit juice drink, reduced calorie, with low-calorie sweetener, added vitamin C",14,0.0,0.0,1.1,4.0,0.0
174174,"Beverages, milk beverage, reduced fat, flavored and sweetened, Ready-to-drink,  added calcium, vitamin A and vitamin D",14,3.05,1.83,12.08,77.0,0.4
174175,"Beverages, vegetable and fruit juice blend, 100% juice, with added vitamins A, C, E",14,0.3,0.01,11.15,46.0,0.0
